date,ward_id,rainfall,temperature,humidity,aqi
2026-04-27,W004,54.09,29.71,89.27,225
2026-04-27,W005,27.43,25.0,64.45,110
2026-04-27,W006,66.64,32.56,61.86,239
2026-04-27,W007,17.95,32.06,61.18,177
2026-04-27,W008,16.14,32.93,77.07,186
2026-04-27,W009,86.47,31.85,65.5,193
2026-04-27,W010,103.02,24.48,58.46,91
2026-04-28,W001,7.2,32.14,71.68,211
2026-04-28,W002,11.56,31.45,64.09,142
2026-04-28,W003,67.24,33.32,64.02,55
2026-04-28,W004,49.41,27.51,78.79,205
2026-04-28,W005,23.87,29.76,77.72,94
2026-04-28,W006,117.52,26.85,66.38,180
2026-04-28,W007,58.5,31.37,86.14,147
2026-04-28,W008,73.64,28.64,88.48,92
2026-04-28,W009,76.87,33.29,69.76,206
2026-04-28,W010,68.6,32.49,57.5,91
2026-04-29,W001,41.24,27.13,77.86,231
2026-04-29,W002,32.1,30.45,64.49,163
2026-04-29,W003,93.72,33.39,81.18,183
2026-04-29,W004,115.86,28.14,61.44,55
2026-04-29,W005,15.0,26.35,63.81,240
2026-04-29,W006,84.08,24.8,60.84,76
2026-04-29,W007,11.47,33.37,71.56,63
2026-04-29,W008,3.16,27.97,81.77,71
2026-04-29,W009,12.47,30.18,57.95,149
2026-04-29,W010,37.12,26.47,64.95,210
2026-04-30,W001,15.17,29.27,60.97,58
2026-04-30,W002,79.63,32.6,66.38,171
2026-04-30,W003,56.06,32.71,87.72,190
2026-04-30,W004,53.38,33.7,79.42,95
2026-04-30,W005,70.9,28.57,81.21,194
2026-04-30,W006,52.2,30.4,73.68,138
2026-04-30,W007,57.8,26.27,58.13,128
2026-04-30,W008,43.89,26.6,65.63,50
2026-04-30,W009,62.8,31.58,59.77,123
2026-04-30,W010,56.3,24.08,87.27,243
2026-05-01,W001,57.25,24.09,70.07,124
2026-05-01,W002,71.64,31.97,74.19,98
2026-05-01,W003,49.41,29.61,68.82,91
2026-05-01,W004,85.79,30.46,83.99,106
2026-05-01,W005,31.56,28.22,63.38,245
2026-05-01,W006,96.0,30.13,79.29,119
2026-05-01,W007,34.16,31.43,83.31,155
2026-05-01,W008,22.56,24.68,59.78,78
2026-05-01,W009,76.43,30.18,64.52,209
2026-05-01,W010,59.04,27.21,60.33,186
2026-05-02,W001,2.66,33.72,64.87,82
2026-05-02,W002,85.82,31.27,63.15,88
2026-05-02,W003,1.77,26.17,69.71,177
2026-05-02,W004,119.76,28.64,82.7,134
2026-05-02,W005,9.63,31.51,60.11,118
2026-05-02,W006,93.08,24.71,71.46,99
2026-05-02,W007,107.48,26.5,68.36,53
2026-05-02,W008,14.64,31.68,63.71,247
2026-05-02,W009,117.0,26.47,89.81,100
2026-05-02,W010,55.3,31.71,73.24,103
2026-05-03,W001,56.74,30.81,65.92,132
2026-05-03,W002,19.03,31.28,81.07,190
2026-05-03,W003,62.51,26.53,77.35,100
2026-05-03,W004,43.25,24.52,78.33,78
2026-05-03,W005,28.32,28.34,55.53,120
2026-05-03,W006,70.16,27.96,63.51,60
2026-05-03,W007,69.73,30.91,79.09,89
2026-05-03,W008,44.57,24.89,60.52,73
2026-05-03,W009,82.31,27.38,88.94,244
2026-05-03,W010,75.02,24.6,77.56,229
2026-05-04,W001,64.36,25.07,72.07,131
2026-05-04,W002,117.8,31.89,81.48,162
2026-05-04,W003,87.98,24.21,68.22,235
2026-05-04,W004,16.17,32.99,71.99,162
2026-05-04,W005,67.08,29.43,72.15,195
2026-05-04,W006,22.4,27.48,80.63,120
2026-05-04,W007,104.12,29.99,85.12,91
2026-05-04,W008,8.27,25.55,65.35,117
2026-05-04,W009,64.99,28.54,82.16,179
2026-05-04,W010,45.49,25.86,55.66,143
2026-05-05,W001,93.12,26.39,80.24,218
2026-05-05,W002,116.06,32.19,61.65,224
2026-05-05,W003,59.71,29.51,76.46,132
2026-05-05,W004,49.18,27.22,58.37,218
2026-05-05,W005,8.0,32.35,59.54,58
2026-05-05,W006,24.25,28.85,58.46,196
2026-05-05,W007,77.01,27.89,72.15,209
2026-05-05,W008,84.16,26.56,67.82,205
2026-05-05,W009,86.14,24.13,87.24,217
2026-05-05,W010,58.97,32.9,57.8,213
2026-05-06,W001,7.28,29.58,87.84,156
2026-05-06,W002,98.64,31.94,57.04,207
2026-05-06,W003,31.9,24.41,57.46,127
2026-05-06,W004,9.35,26.16,73.18,75
2026-05-06,W005,87.02,29.32,61.63,184
2026-05-06,W006,78.83,29.7,88.16,192
2026-05-06,W007,89.9,28.15,58.69,213
2026-05-06,W008,69.19,30.74,79.59,159
2026-05-06,W009,105.94,25.67,61.31,152
2026-05-06,W010,60.56,30.58,73.69,203
2026-05-07,W001,53.16,27.52,66.03,133
2026-05-07,W002,101.38,28.12,77.16,235
2026-05-07,W003,38.81,26.41,74.1,146
2026-05-07,W004,91.88,33.26,63.89,165
2026-05-07,W005,53.7,27.97,80.42,122
2026-05-07,W006,71.49,29.18,89.77,127
2026-05-07,W007,0.79,33.84,62.52,130
2026-05-07,W008,2.6,32.22,79.14,120
2026-05-07,W009,110.29,29.11,74.97,196
2026-05-07,W010,18.57,24.38,67.45,85
2026-05-08,W001,31.8,32.9,63.74,115
2026-05-08,W002,97.33,24.92,68.99,105
2026-05-08,W003,88.11,31.24,82.75,94
2026-05-08,W004,58.59,32.99,79.6,74
2026-05-08,W005,71.43,27.0,80.58,197
2026-05-08,W006,45.79,31.8,87.27,135
2026-05-08,W007,41.75,32.17,69.58,80
2026-05-08,W008,104.37,26.27,77.85,204
2026-05-08,W009,111.44,30.34,77.13,63
2026-05-08,W010,36.57,24.41,73.9,88
2026-05-09,W001,39.22,30.98,60.36,222
2026-05-09,W002,87.79,27.93,70.6,202
2026-05-09,W003,69.03,24.9,70.12,150
2026-05-09,W004,17.76,27.36,71.65,240
2026-05-09,W005,5.92,27.99,57.98,178
2026-05-09,W006,52.14,30.98,81.67,173
2026-05-09,W007,67.12,28.88,77.83,100
2026-05-09,W008,67.34,33.97,73.35,112
2026-05-09,W009,8.6,31.77,66.32,197
2026-05-09,W010,10.75,30.72,69.82,139
2026-05-10,W001,22.86,27.45,77.94,247
2026-05-10,W002,36.58,33.88,76.57,163
2026-05-10,W003,74.78,28.4,87.35,109
2026-05-10,W004,23.96,27.74,81.52,71
2026-05-10,W005,13.48,24.55,88.21,87
2026-05-10,W006,104.25,32.2,55.48,227
2026-05-10,W007,96.51,27.05,71.49,134
2026-05-10,W008,25.08,29.38,62.13,183
2026-05-10,W009,90.04,29.49,76.81,86
2026-05-10,W010,83.41,30.68,68.18,219
2026-05-11,W001,63.22,26.55,57.1,101
2026-05-11,W002,94.7,30.18,56.86,217
2026-05-11,W003,113.42,24.67,78.11,219
2026-05-11,W004,102.25,30.6,85.25,54
2026-05-11,W005,35.1,32.83,68.53,147
2026-05-11,W006,61.02,31.1,86.64,174
2026-05-11,W007,104.01,29.32,61.52,178
2026-05-11,W008,116.01,29.61,79.94,60
2026-05-11,W009,29.69,29.29,66.67,150
2026-05-11,W010,89.33,24.18,78.95,140
2026-05-12,W001,75.03,26.36,89.24,178
2026-05-12,W002,33.11,24.62,64.02,149
2026-05-12,W003,106.85,32.15,56.03,192
2026-05-12,W004,113.89,26.26,66.96,150
2026-05-12,W005,78.83,24.88,68.38,223
2026-05-12,W006,73.49,30.26,62.96,111
2026-05-12,W007,68.75,28.26,65.93,204
2026-05-12,W008,39.51,29.42,62.24,85
2026-05-12,W009,69.72,30.84,62.08,85
2026-05-12,W010,37.08,31.05,73.33,84
2026-05-13,W001,51.61,33.09,81.95,217
2026-05-13,W002,111.96,33.17,66.11,192
2026-05-13,W003,63.96,31.19,61.44,87
2026-05-13,W004,87.25,31.65,85.8,155
2026-05-13,W005,115.34,27.03,81.1,213
2026-05-13,W006,111.99,26.74,82.27,77
2026-05-13,W007,15.79,24.26,89.51,207
2026-05-13,W008,32.02,29.67,63.08,109
2026-05-13,W009,27.71,24.26,57.78,249
2026-05-13,W010,57.19,29.02,76.16,232
2026-05-14,W001,77.95,25.84,68.56,171
2026-05-14,W002,16.5,25.93,56.13,245
2026-05-14,W003,116.26,33.25,88.26,106
2026-05-14,W004,89.08,33.88,81.52,66
2026-05-14,W005,21.25,33.55,70.37,207
2026-05-14,W006,58.79,27.25,71.01,113
2026-05-14,W007,51.31,31.76,76.28,147
2026-05-14,W008,86.42,27.94,87.87,196
2026-05-14,W009,71.26,29.25,85.65,59
2026-05-14,W010,62.48,28.52,83.95,60
2026-05-15,W001,105.33,26.46,73.83,238
2026-05-15,W002,4.71,27.87,81.78,62
2026-05-15,W003,22.78,28.4,85.95,248
2026-05-15,W004,99.31,28.61,69.79,206
2026-05-15,W005,110.28,30.9,86.63,168
2026-05-15,W006,99.59,28.52,80.29,78
2026-05-15,W007,21.57,29.85,86.3,189
2026-05-15,W008,16.24,28.14,70.78,95
2026-05-15,W009,54.44,32.97,86.35,166
2026-05-15,W010,10.82,27.24,77.7,232
2026-05-16,W001,95.58,31.18,59.32,79
2026-05-16,W002,84.75,30.34,57.99,231
2026-05-16,W003,46.09,31.91,72.91,90
2026-05-16,W004,45.44,27.81,81.89,135
2026-05-16,W005,67.86,30.6,60.25,87
2026-05-16,W006,21.46,31.12,69.69,129
2026-05-16,W007,87.62,33.61,65.11,96
2026-05-16,W008,14.11,25.32,62.1,209
2026-05-16,W009,91.85,24.12,72.42,177
2026-05-16,W010,65.22,24.06,85.89,110
2026-05-17,W001,26.02,30.59,70.88,163
2026-05-17,W002,9.53,30.0,63.56,190
2026-05-17,W003,33.37,30.29,83.7,103
2026-05-17,W004,5.87,25.48,77.86,59
2026-05-17,W005,17.44,24.32,75.23,204
2026-05-17,W006,35.81,33.2,56.72,156
2026-05-17,W007,119.25,25.61,64.95,219
2026-05-17,W008,82.98,29.95,82.56,95
2026-05-17,W009,115.96,31.49,67.61,59
2026-05-17,W010,11.18,26.99,67.9,147
2026-05-18,W001,98.43,31.58,84.52,66
2026-05-18,W002,35.14,25.35,79.31,120
2026-05-18,W003,39.51,28.14,62.34,103
2026-05-18,W004,73.45,25.09,80.54,211
2026-05-18,W005,63.47,24.88,80.34,204
2026-05-18,W006,112.07,33.86,65.05,205
2026-05-18,W007,101.74,26.6,75.13,209
2026-05-18,W008,42.46,25.3,74.69,183
2026-05-18,W009,87.5,28.98,83.28,206
2026-05-18,W010,27.93,26.9,61.77,80
2026-05-19,W001,2.88,30.25,59.13,103
2026-05-19,W002,95.95,33.99,69.49,135
2026-05-19,W003,41.96,32.06,62.43,213
2026-05-19,W004,24.14,26.82,82.66,128
2026-05-19,W005,36.03,29.5,81.85,79
2026-05-19,W006,82.3,27.41,80.35,207
2026-05-19,W007,115.21,32.32,61.79,136
2026-05-19,W008,110.67,28.79,71.61,59
2026-05-19,W009,77.48,28.81,76.95,187
2026-05-19,W010,107.51,28.62,83.5,240
2026-05-20,W001,6.72,29.21,74.77,223
2026-05-20,W002,37.86,29.36,62.29,225
2026-05-20,W003,39.81,33.16,82.85,66
2026-05-20,W004,116.35,26.8,56.09,146
2026-05-20,W005,75.18,32.42,74.98,149
2026-05-20,W006,22.49,25.17,82.38,128
2026-05-20,W007,84.63,27.14,56.11,155
2026-05-20,W008,10.42,32.77,68.01,127
2026-05-20,W009,25.94,27.02,58.93,250
2026-05-20,W010,4.49,26.02,58.24,179
2026-05-21,W001,2.99,28.83,72.5,98
2026-05-21,W002,40.81,28.83,85.59,129
2026-05-21,W003,93.06,25.43,85.51,182
2026-05-21,W004,81.21,25.33,80.36,167
2026-05-21,W005,46.51,32.65,59.05,129
2026-05-21,W006,111.88,30.87,75.8,72
2026-05-21,W007,39.99,32.89,58.61,246
2026-05-21,W008,79.08,27.12,75.21,129
2026-05-21,W009,76.66,26.1,62.02,123
2026-05-21,W010,33.2,27.19,70.44,80
2026-05-22,W001,32.72,25.57,59.01,209
2026-05-22,W002,67.16,25.02,73.99,190
2026-05-22,W003,38.22,25.42,79.65,122
2026-05-22,W004,68.89,25.71,65.9,136
2026-05-22,W005,64.87,24.51,56.01,222
2026-05-22,W006,6.05,27.84,58.01,150
2026-05-22,W007,21.48,29.96,75.75,226
2026-05-22,W008,83.92,30.16,65.94,100
2026-05-22,W009,85.55,30.71,73.67,243
2026-05-22,W010,91.73,29.68,58.25,228
2026-05-23,W001,56.19,28.56,78.96,231
2026-05-23,W002,91.98,28.71,88.16,86
2026-05-23,W003,103.33,30.17,86.95,150
2026-05-23,W004,22.0,33.17,66.56,133
2026-05-23,W005,54.39,24.3,71.64,139
2026-05-23,W006,57.44,32.46,64.88,139
2026-05-23,W007,72.53,25.27,58.6,232
2026-05-23,W008,95.61,27.26,77.73,127
2026-05-23,W009,63.93,28.01,69.47,208
2026-05-23,W010,29.24,25.59,71.88,66
2026-05-24,W001,40.89,32.14,75.68,250
2026-05-24,W002,117.62,29.67,66.98,227
2026-05-24,W003,28.34,30.63,57.73,232
2026-05-24,W004,68.9,28.87,75.73,168
2026-05-24,W005,39.05,24.98,70.58,128
2026-05-24,W006,114.71,24.7,58.81,202
2026-05-24,W007,92.56,27.79,72.3,219
2026-05-24,W008,7.38,26.18,59.86,198
2026-05-24,W009,108.39,30.36,55.01,87
2026-05-24,W010,79.31,28.53,65.2,207
2026-05-25,W001,69.35,25.96,78.85,131
2026-05-25,W002,35.97,31.94,78.78,161
2026-05-25,W003,86.13,33.15,89.66,199
2026-05-25,W004,0.97,33.86,69.15,82
2026-05-25,W005,102.3,24.62,86.54,63
2026-05-25,W006,0.1,29.6,89.25,78
2026-05-25,W007,103.35,32.66,63.23,229
2026-05-25,W008,70.82,30.25,79.91,153
2026-05-25,W009,45.79,29.45,78.19,171
2026-05-25,W010,16.69,29.55,84.52,142
2026-05-26,W001,100.8,25.54,89.91,221
2026-05-26,W002,15.07,24.12,77.69,86
2026-05-26,W003,86.56,28.87,70.29,84
2026-05-26,W004,10.16,30.42,69.55,166
2026-05-26,W005,107.23,30.95,87.56,209
2026-05-26,W006,21.58,29.09,74.32,165
2026-05-26,W007,46.17,26.26,69.87,51
2026-05-26,W008,69.35,32.47,63.29,178
2026-05-26,W009,32.31,33.27,75.17,58
2026-05-26,W010,117.39,29.68,79.67,78
2026-05-27,W001,69.63,33.62,57.8,236
2026-05-27,W002,87.76,33.84,89.43,249
2026-05-27,W003,33.53,29.17,73.32,206
2026-05-27,W004,10.61,28.72,80.96,221
2026-05-27,W005,9.37,30.34,82.93,129
2026-05-27,W006,73.56,33.04,73.73,52
2026-05-27,W007,56.26,29.13,71.42,237
2026-05-27,W008,39.78,27.53,89.22,125
2026-05-27,W009,34.71,24.35,87.3,241
2026-05-27,W010,36.49,31.85,64.12,211
2026-05-28,W001,56.78,25.69,56.81,124
2026-05-28,W002,97.07,30.24,65.04,71
2026-05-28,W003,15.22,24.77,82.43,114
2026-05-28,W004,15.9,26.81,85.03,53
2026-05-28,W005,88.97,30.04,86.85,239
2026-05-28,W006,18.14,28.47,83.27,116
2026-05-28,W007,93.9,26.36,61.33,185
2026-05-28,W008,103.44,27.43,57.95,87
2026-05-28,W009,71.47,32.22,84.32,242
2026-05-28,W010,119.23,31.7,63.33,162
2026-05-29,W001,87.12,25.67,75.22,138
2026-05-29,W002,6.52,26.64,83.68,63
2026-05-29,W003,20.11,27.99,65.55,241
2026-05-29,W004,113.79,33.22,63.18,224
2026-05-29,W005,84.67,28.75,60.08,161
2026-05-29,W006,1.42,33.27,70.71,223
2026-05-29,W007,37.88,29.3,88.46,74
2026-05-29,W008,110.13,30.37,88.47,160
2026-05-29,W009,73.26,30.52,64.54,119
2026-05-29,W010,32.05,24.98,77.9,150
2026-05-30,W001,55.33,30.75,63.46,222
2026-05-30,W002,70.65,25.95,66.81,226
2026-05-30,W003,119.19,27.13,55.37,52
2026-05-30,W004,99.8,24.12,58.42,76
2026-05-30,W005,82.26,27.52,80.38,114
2026-05-30,W006,23.17,24.24,58.22,202
2026-05-30,W007,78.79,32.35,88.27,213
2026-05-30,W008,14.61,33.58,58.02,204
2026-05-30,W009,15.59,30.56,86.5,194
2026-05-30,W010,96.38,25.85,58.88,97
2026-05-31,W001,30.4,28.67,87.77,213
2026-05-31,W002,54.41,33.95,81.93,227
2026-05-31,W003,108.41,31.7,66.32,91
2026-05-31,W004,93.69,26.77,57.18,149
2026-05-31,W005,39.92,24.6,88.45,117
2026-05-31,W006,21.35,24.69,89.28,101
2026-05-31,W007,73.24,25.78,72.22,86
2026-05-31,W008,64.88,28.31,76.49,77
2026-05-31,W009,109.51,31.15,58.62,68
2026-05-31,W010,8.45,31.28,82.2,54
2026-06-01,W001,107.58,25.49,77.41,59
2026-06-01,W002,79.75,26.66,79.5,150
2026-06-01,W003,68.96,29.15,87.9,175
2026-06-01,W004,57.38,28.04,80.47,67
2026-06-01,W005,64.82,24.03,88.4,249
2026-06-01,W006,57.85,29.67,87.73,141
2026-06-01,W007,40.01,27.03,56.93,215
2026-06-01,W008,10.88,29.35,88.63,70
2026-06-01,W009,100.94,31.6,65.15,101
2026-06-01,W010,21.19,24.39,68.45,98
2026-06-02,W001,35.86,27.9,58.74,226
2026-06-02,W002,43.11,24.85,77.15,238
2026-06-02,W003,22.74,24.36,55.89,201
2026-06-02,W004,28.62,27.89,82.75,214
2026-06-02,W005,36.93,29.34,84.2,165
2026-06-02,W006,115.99,24.16,66.87,136
2026-06-02,W007,94.53,24.43,59.14,217
2026-06-02,W008,80.08,28.58,78.73,187
2026-06-02,W009,17.87,29.79,87.37,59
2026-06-02,W010,88.26,28.89,55.67,208
2026-06-03,W001,5.5,31.01,59.57,94
2026-06-03,W002,75.92,33.05,83.73,74
2026-06-03,W003,54.74,25.71,75.69,77
2026-06-03,W004,13.7,29.95,76.55,66
2026-06-03,W005,96.53,28.26,83.4,238
2026-06-03,W006,81.41,27.24,89.15,197
2026-06-03,W007,65.51,27.22,88.76,104
2026-06-03,W008,91.71,29.93,66.74,80
2026-06-03,W009,32.87,31.58,60.88,144
2026-06-03,W010,66.41,28.39,87.4,60
2026-06-04,W001,16.0,31.91,77.13,146
2026-06-04,W002,93.32,24.16,72.04,51
2026-06-04,W003,0.87,33.26,79.74,201
2026-06-04,W004,106.43,28.16,83.26,247
2026-06-04,W005,57.12,25.27,60.01,119
2026-06-04,W006,62.77,28.12,87.83,206
2026-06-04,W007,83.0,29.96,80.1,206
2026-06-04,W008,114.04,30.27,82.39,139
2026-06-04,W009,50.25,29.58,61.72,185
2026-06-04,W010,117.21,30.19,85.2,188
2026-06-05,W001,60.9,28.64,76.93,103
2026-06-05,W002,33.17,25.94,82.88,225
2026-06-05,W003,101.25,33.11,72.41,90
2026-06-05,W004,80.42,24.43,77.57,122
2026-06-05,W005,25.15,26.51,76.59,244
2026-06-05,W006,54.38,25.04,56.84,187
2026-06-05,W007,21.11,31.85,71.98,79
2026-06-05,W008,8.5,26.35,70.57,198
2026-06-05,W009,39.12,25.99,78.69,133
2026-06-05,W010,27.61,25.1,62.97,110
2026-06-06,W001,88.53,32.7,68.14,106
2026-06-06,W002,8.82,29.85,56.9,161
2026-06-06,W003,17.39,33.28,70.92,149
2026-06-06,W004,44.82,28.58,61.8,141
2026-06-06,W005,117.07,26.02,59.45,227
2026-06-06,W006,68.24,26.81,58.89,169
2026-06-06,W007,55.03,25.71,67.03,125
2026-06-06,W008,72.44,31.9,77.33,206
2026-06-06,W009,108.67,29.78,74.35,108
2026-06-06,W010,10.38,32.57,72.12,105
2026-06-07,W001,70.99,32.37,64.77,236
2026-06-07,W002,51.37,32.73,63.67,161
2026-06-07,W003,69.54,32.92,75.71,88
2026-06-07,W004,109.65,32.98,69.62,61
2026-06-07,W005,4.81,28.71,81.9,58
2026-06-07,W006,51.08,27.94,83.34,228
2026-06-07,W007,98.55,28.52,63.42,192
2026-06-07,W008,90.37,30.93,69.23,105
2026-06-07,W009,15.93,26.96,77.67,73
2026-06-07,W010,1.91,30.69,60.66,167
2026-06-08,W001,102.95,31.47,55.85,166
2026-06-08,W002,55.65,25.39,79.61,97
2026-06-08,W003,94.78,27.7,71.25,212
2026-06-08,W004,0.16,30.27,68.47,226
2026-06-08,W005,39.95,24.33,69.91,119
2026-06-08,W006,83.77,30.13,75.13,103
2026-06-08,W007,94.52,24.81,85.83,238
2026-06-08,W008,111.87,29.15,86.85,143
2026-06-08,W009,106.56,25.11,67.8,208
2026-06-08,W010,4.9,27.66,77.69,230
2026-06-09,W001,8.04,31.09,62.16,135
2026-06-09,W002,28.64,25.14,71.75,242
2026-06-09,W003,69.61,33.59,62.34,240
2026-06-09,W004,91.31,27.2,86.43,178
2026-06-09,W005,81.63,26.77,57.22,138
2026-06-09,W006,54.29,29.01,84.03,170
2026-06-09,W007,85.18,30.78,73.65,124
2026-06-09,W008,54.24,27.68,78.57,227
2026-06-09,W009,97.06,33.41,57.3,167
2026-06-09,W010,10.48,27.91,61.26,69
2026-06-10,W001,13.12,26.76,79.4,177
2026-06-10,W002,18.06,26.04,88.32,55
2026-06-10,W003,35.18,33.7,73.95,83
2026-06-10,W004,56.87,28.2,80.82,55
2026-06-10,W005,34.98,24.63,85.51,109
2026-06-10,W006,100.19,29.2,66.76,198
2026-06-10,W007,41.14,30.46,66.42,201
2026-06-10,W008,79.9,29.3,74.2,167
2026-06-10,W009,36.49,25.32,82.63,93
2026-06-10,W010,94.71,26.27,68.02,123
2026-06-11,W001,92.37,24.47,67.36,166
2026-06-11,W002,114.75,30.19,60.63,187
2026-06-11,W003,34.23,33.73,84.38,227
2026-06-11,W004,108.57,31.94,60.64,79
2026-06-11,W005,4.94,27.17,59.43,116
2026-06-11,W006,44.36,26.05,79.75,220
2026-06-11,W007,38.03,27.44,68.05,188
2026-06-11,W008,117.06,29.34,59.25,56
2026-06-11,W009,48.55,28.99,60.09,167
2026-06-11,W010,111.34,25.56,88.96,189
2026-06-12,W001,117.07,27.31,79.69,171
2026-06-12,W002,107.52,33.7,81.4,196
2026-06-12,W003,80.03,32.0,80.5,163
2026-06-12,W004,40.64,25.12,71.76,60
2026-06-12,W005,16.73,29.51,65.78,152
2026-06-12,W006,74.1,26.2,67.51,133
2026-06-12,W007,6.6,30.41,75.42,106
2026-06-12,W008,93.75,31.67,61.85,71
2026-06-12,W009,64.61,28.45,78.5,72
2026-06-12,W010,117.1,27.94,72.17,204
2026-06-13,W001,72.61,33.43,86.8,142
2026-06-13,W002,47.71,31.16,69.97,148
2026-06-13,W003,44.74,26.85,67.3,164
2026-06-13,W004,104.92,24.88,80.47,163
2026-06-13,W005,88.98,28.16,70.49,91
2026-06-13,W006,96.68,33.7,69.83,156
2026-06-13,W007,16.75,29.87,58.01,103
2026-06-13,W008,36.39,33.88,73.39,135
2026-06-13,W009,7.93,33.6,81.46,72
2026-06-13,W010,0.79,30.39,64.57,94
2026-06-14,W001,66.7,31.1,81.43,85
2026-06-14,W002,23.91,32.32,65.13,175
2026-06-14,W003,5.07,32.26,84.21,127
2026-06-14,W004,59.29,31.4,62.86,50
2026-06-14,W005,18.48,27.0,77.42,212
2026-06-14,W006,56.7,30.54,86.24,156
2026-06-14,W007,21.52,33.07,77.57,57
2026-06-14,W008,14.32,26.77,89.8,67
2026-06-14,W009,71.87,27.62,71.82,161
2026-06-14,W010,104.2,30.28,71.66,227
2026-06-15,W001,98.19,27.73,80.65,54
2026-06-15,W002,101.43,25.63,57.05,131
2026-06-15,W003,55.33,30.93,67.51,63
2026-06-15,W004,32.72,28.2,86.92,141
2026-06-15,W005,5.85,26.92,77.36,69
2026-06-15,W006,61.66,31.66,61.41,74
2026-06-15,W007,71.85,25.67,66.29,130
2026-06-15,W008,99.22,30.85,65.54,225
2026-06-15,W009,83.76,27.63,73.7,140
2026-06-15,W010,98.8,24.13,73.14,145
2026-06-16,W001,93.46,28.12,87.23,91
2026-06-16,W002,12.29,25.55,62.74,98
2026-06-16,W003,95.41,29.59,79.14,184
2026-06-16,W004,101.53,31.13,79.58,79
2026-06-16,W005,50.08,33.16,59.08,83
2026-06-16,W006,110.81,28.8,65.91,142
2026-06-16,W007,16.68,28.42,89.57,183
2026-06-16,W008,91.63,27.42,79.85,57
2026-06-16,W009,89.34,25.19,59.51,227
2026-06-16,W010,17.08,26.27,59.39,83
2026-06-17,W001,117.73,28.25,81.71,78
2026-06-17,W002,9.33,31.75,81.51,60
2026-06-17,W003,23.56,24.33,78.09,201
2026-06-17,W004,7.11,25.19,63.86,66
2026-06-17,W005,36.2,24.1,58.38,81
2026-06-17,W006,110.41,26.05,86.54,97
2026-06-17,W007,80.47,24.29,60.09,241
2026-06-17,W008,113.02,33.49,67.17,91
2026-06-17,W009,102.62,31.81,76.45,179
2026-06-17,W010,68.43,24.99,75.23,53
2026-06-18,W001,63.46,31.16,88.75,93
2026-06-18,W002,108.2,29.37,89.08,75
2026-06-18,W003,110.91,33.2,84.8,171
2026-06-18,W004,43.98,29.89,70.39,77
2026-06-18,W005,21.7,27.55,68.29,104
2026-06-18,W006,61.71,28.08,81.65,130
2026-06-18,W007,14.83,25.1,59.76,245
2026-06-18,W008,43.35,26.88,80.27,71
2026-06-18,W009,39.37,25.16,64.93,203
2026-06-18,W010,88.34,30.87,84.44,107
2026-06-19,W001,66.47,26.91,84.94,98
2026-06-19,W002,102.81,32.95,83.09,223
2026-06-19,W003,44.09,24.13,78.6,222
2026-06-19,W004,12.62,28.38,78.05,71
2026-06-19,W005,14.31,27.95,79.33,76
2026-06-19,W006,88.97,32.92,60.91,143
2026-06-19,W007,117.02,27.39,75.82,153
2026-06-19,W008,14.73,32.38,80.38,121
2026-06-19,W009,91.78,31.66,75.78,243
2026-06-19,W010,94.74,30.44,69.01,171
2026-06-20,W001,80.0,33.5,89.56,180
2026-06-20,W002,33.47,31.68,58.78,114
2026-06-20,W003,58.72,26.31,87.98,57
2026-06-20,W004,11.95,24.53,57.39,223
2026-06-20,W005,3.21,25.79,76.16,133
2026-06-20,W006,18.33,30.22,58.37,69
2026-06-20,W007,79.33,29.2,72.23,169
2026-06-20,W008,24.23,30.62,72.16,116
2026-06-20,W009,65.09,32.09,73.92,54
2026-06-20,W010,114.31,24.32,70.06,80
2026-06-21,W001,46.04,27.15,68.17,167
2026-06-21,W002,4.32,25.77,78.08,249
2026-06-21,W003,36.37,31.06,72.2,84
2026-06-21,W004,37.5,27.89,81.74,195
2026-06-21,W005,81.0,30.6,78.99,196
2026-06-21,W006,56.38,29.62,60.47,64
2026-06-21,W007,46.97,28.95,88.98,207
2026-06-21,W008,81.18,31.66,64.96,65
2026-06-21,W009,3.38,24.45,84.29,139
2026-06-21,W010,97.15,29.84,81.78,210
2026-06-22,W001,40.95,24.97,67.08,141
2026-06-22,W002,49.43,24.56,63.55,110
2026-06-22,W003,77.77,29.93,86.86,66
2026-06-22,W004,104.27,25.14,60.94,187
2026-06-22,W005,39.13,28.61,85.22,195
2026-06-22,W006,61.77,28.21,55.71,170
2026-06-22,W007,70.56,33.86,68.22,149
2026-06-22,W008,38.69,24.98,72.09,226
2026-06-22,W009,81.01,27.36,72.6,245
2026-06-22,W010,80.09,25.67,65.48,161
2026-06-23,W001,24.21,30.35,89.09,69
2026-06-23,W002,100.85,29.36,65.06,62
2026-06-23,W003,35.68,29.74,83.16,209
2026-06-23,W004,89.15,24.92,84.55,74
2026-06-23,W005,71.02,26.73,74.82,185
2026-06-23,W006,57.03,26.1,82.85,216
2026-06-23,W007,98.85,29.05,65.5,219
2026-06-23,W008,64.79,26.0,69.08,209
2026-06-23,W009,61.84,30.72,74.16,54
2026-06-23,W010,75.34,29.16,61.53,177
2026-06-24,W001,25.55,33.62,80.98,169
2026-06-24,W002,32.15,30.38,83.31,246
2026-06-24,W003,108.82,33.35,80.43,65
2026-06-24,W004,62.67,27.64,60.17,88
2026-06-24,W005,89.57,31.66,84.54,155
