school_id,school_name,school_category,school_type,address,class_from,class_to,ward_code_source,latitude,longitude,source_file,source_id,website,source,verification_status,coordinate_valid,geometry,ward_code_source_raw,gis_ward,urban_ward_code,validation_status
SCH_01432,PRATIKSHA NGR HINDI MUN,municipal,3-Co-educational,Pratikshanagar lo. primary BMC hindi school Joge. W,1,5,KE,19.149567,72.838875,Mumbai Municipal Primary and Secondary Schools Map.kml,321,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.838875 19.149567 0),KE,KW,KW,ward_mismatch
SCH_01433,PRATIKSHA NGR URDU MUN,municipal,3-Co-educational,RELIEF ROAD NEAR HK COLLAGE JOGESHWARI WEST,1,5,KE,19.149587,72.838933,Mumbai Municipal Primary and Secondary Schools Map.kml,322,education.maharashtra.gov.in/saral/27220400469,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.838933 19.149587 0),KE,KW,KW,ward_mismatch
SCH_01434,JOGESHWARI WEST MUN LP URDU,municipal,3-Co-educational,"G/5,G/7SAYED CHAWL SRA ,OPP. DEEWAN CENTRE, SV ROAD JOGESHWARI WEST MUM 400102",1,4,KE,19.135932,72.847007,Mumbai Municipal Primary and Secondary Schools Map.kml,323,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847007 19.135932 0),KE,KW,KW,ward_mismatch
SCH_01435,OSHIVARA MUN HINDI NO. 1,municipal,3-Co-educational,"ajit glass, garden road, jogeshwari west mumbai 400102",1,8,KE,19.145616,72.844784,Mumbai Municipal Primary and Secondary Schools Map.kml,324,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844784 19.145616 0),KE,KW,KW,ward_mismatch
SCH_01436,OSHIWARA MUN. UP HINDI SCHOOL NO. 2,municipal,3-Co-educational,"AJIT GLASS, GARDEN ROAD, JOGESHWARI WEST MUMBAI 400102",0,8,KE,19.145621,72.844735,Mumbai Municipal Primary and Secondary Schools Map.kml,325,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844735 19.145621 0),KE,KW,KW,ward_mismatch
SCH_01437,OSHIWARA MUN. URDU 1,municipal,3-Co-educational,"Ajit glass ,garden Road,Jogeshwari west Mumbai 400102",1,8,KE,19.145669,72.844689,Mumbai Municipal Primary and Secondary Schools Map.kml,326,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844689 19.145669 0),KE,KW,KW,ward_mismatch
SCH_01438,OSHIVARA MUN URDU 2,municipal,3-Co-educational,"opp.ajitglass garden,jogeshwari west,400102",1,8,KE,19.145748,72.844845,Mumbai Municipal Primary and Secondary Schools Map.kml,327,education.maharashtra.gov.in/saral/27220400479,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844845 19.145748 0),KE,KW,KW,ward_mismatch
SCH_01439,JOGESHWARI MUN. GUJRATI SCH,municipal,3-Co-educational,"patel estate,nathaniwadi,jogeshwari,west,mumbai-400102",2,7,KE,19.142036,72.847364,Mumbai Municipal Primary and Secondary Schools Map.kml,328,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847364 19.142036 0),KE,KW,KW,ward_mismatch
SCH_01440,OSHIWARA MUN. NEW SEC. MAR,municipal,3-Co-educational,"oshiwara mun.school building ,Ajit glass,Garden path ,Jogeshwari west",9,10,KE,19.145537,72.844867,Mumbai Municipal Primary and Secondary Schools Map.kml,329,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844867 19.145537 0),KE,KW,KW,ward_mismatch
SCH_01441,OSHIWARA MUN UP SC NO 2,municipal,3-Co-educational,"Ajit glass,garden road ,jogeshwari west",1,8,KE,19.146082,72.844952,Mumbai Municipal Primary and Secondary Schools Map.kml,330,education.maharashtra.gov.in/saral/27220400493,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844952 19.146082 0),KE,KW,KW,ward_mismatch
SCH_01475,BANDRA PETIT MUN U.P. GUJRATI SCHOOL,municipal,3-Co-educational,BANDRA WEST MUMBAI 50,1,7,HW,19.230083,72.862193,Mumbai Municipal Primary and Secondary Schools Map.kml,364,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.862193 19.230083 0),HWWARD,RC,RC,ward_mismatch
SCH_01478,HASNABAD MUN U.P. MARATHI SCHOOL,municipal,3-Co-educational,2nd hasnabad lane Khar/west,1,7,HW,19.073847,72.84097,Mumbai Municipal Primary and Secondary Schools Map.kml,367,education.maharashtra.gov.in/saral/27220500180,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84097 19.073847 0),HWWARD,HE,HE,ward_mismatch
SCH_01635,DHAMANGAON MUN UP MAR,municipal,3-Co-educational,DHAMANGAON MARATHI SCHOOL BHIWANDI AGRAPATH THANE,1,8,T,19.335938,73.105684,Mumbai Municipal Primary and Secondary Schools Map.kml,524,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (73.105684 19.335938 0),TWARD,,,outside_or_unmatched
SCH_01636,TANSA UP MUN MAR,municipal,3-Co-educational,AT ANDPOST-TANSA.TAL-SHAHAPUR.DIST-THANE PIN-421601,1,8,T,19.546295,73.261097,Mumbai Municipal Primary and Secondary Schools Map.kml,525,education.maharashtra.gov.in/saral/27220600411,Mumbai OpenCity / BMC,source_verified,True,POINT Z (73.261097 19.546295 0),TWARD,,,outside_or_unmatched
SCH_01637,MODAKSAGAR MUN UP MAR,municipal,3-Co-educational,AT AND POST-VAITARNA TAL-SHAPUR DIST-THANA PIN 421304,1,8,T,19.657071,73.298899,Mumbai Municipal Primary and Secondary Schools Map.kml,526,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (73.298899 19.657071 0),TWARD,,,outside_or_unmatched
SCH_01706,DR B AMBEDKAR MAR SEC SCH 1,municipal,3-Co-educational,Varshanagar Vikhroli,9,10,N,19.107699,72.917372,Mumbai Municipal Primary and Secondary Schools Map.kml,595,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.917372 19.107699 0),NWARD,S,S,ward_mismatch
SCH_01762,MARVALI LP GUJ,municipal,3-Co-educational,.R.C.MARG.CHEMBUR MUM.400074,1,8,ME,19.042193,72.893553,Mumbai Municipal Primary and Secondary Schools Map.kml,651,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893553 19.042193 0),ME,MW,MW,ward_mismatch
SCH_01764,MARAVALI MUN MAR UP,municipal,3-Co-educational,"RAMKRISHNA CHEMBURKAR MARG,CHEMBURMARG,NEAR NIRANKARI BHAVAN CHEMBUR EAST MUMBAI-74",1,8,ME,19.042194,72.893684,Mumbai Municipal Primary and Secondary Schools Map.kml,653,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893684 19.042194 0),ME,MW,MW,ward_mismatch
SCH_01767,MARVALI MUN URDU LP,municipal,3-Co-educational,"R.c Marge , near shagun hall, chembur camp, chembur mumbai",1,8,ME,19.042119,72.893739,Mumbai Municipal Primary and Secondary Schools Map.kml,656,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893739 19.042119 0),ME,MW,MW,ward_mismatch
SCH_01775,SHAHAJI NGR MUN UP TML 2,municipal,3-Co-educational,"OPP.Lal madam,MGR Road, Cheetah camp, Mumbai-88",1,8,ME,19.061223,72.898442,Mumbai Municipal Primary and Secondary Schools Map.kml,664,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.898442 19.061223 0),ME,MW,MW,ward_mismatch
SCH_01801,LIMBONI BAUG MUN MAR 1,municipal,3-Co-educational,LIMBUNIBAUG MARATHI SCHOOL NO1 GOVANDI-43,1,8,ME,19.061373,72.896447,Mumbai Municipal Primary and Secondary Schools Map.kml,690,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.896447 19.061373 0),ME,MW,MW,ward_mismatch
SCH_01883,BAZAR WARD MUN UP GUJ,municipal,3-Co-educational,"Sakinaka, kale marg sandesh nagar kurla west",1,8,L,19.063305,72.917828,Mumbai Municipal Primary and Secondary Schools Map.kml,772,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.917828 19.063305 0),LWARD,ME,ME,ward_mismatch
SCH_01886,GURUNANAK NGR MUN HINDI UP,municipal,3-Co-educational,NEAR GURUDWARA GURUNANAK NAGAR LBS MARG KURLA WEST MUMBAI 400070,1,8,L,19.082067,72.894818,Mumbai Municipal Primary and Secondary Schools Map.kml,775,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.894818 19.082067 0),LWARD,N,N,ward_mismatch
SCH_01921,Chandika Sansthan Vasahat MPS Municipal School,municipal,3-Co-educational,"Chandika Sansthan Vasahat MPS school,Katewadi,parel,near Ramtekdi",0,1,FS,19.053685,72.875408,Mumbai Municipal Primary and Secondary Schools Map.kml,810,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.875408 19.053685 0),FSWARD,L,L,ward_mismatch
SCH_01942,SHIVADI CROSS RD MPS,municipal,3-Co-educational,"NEAR KIDWAI NAGAR POLICE STATION,SEWREE WEST",1,10,FS,19.038958,72.859844,Mumbai Municipal Primary and Secondary Schools Map.kml,831,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.859844 19.038958 0),FSWARD,FN,FN,ward_mismatch
SCH_02145,COLABA MUNICIPAL ENGLISH UPPER PRIMARY SCHOOL,municipal,3-Co-educational,"N.A. SAWANT MARG, COLABA",1,8,A,18.985947,72.827433,Mumbai Municipal Primary and Secondary Schools Map.kml,1034,www.education.maharashta.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.827433 18.985947 0),A,GS,GS,ward_mismatch
SCH_02151,MAHATMA JYOTIBA PHULE MPS ENGLISH,municipal,3-Co-educational,"C/o janabai aani madhavrao rokde mun. marathi school, 2nd floor, janjikar street, mumbai-03.",4,7,A,18.949707,72.837497,Mumbai Municipal Primary and Secondary Schools Map.kml,1040,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.837497 18.949707 0),A,B,B,ward_mismatch
SCH_02173,SOUTH GIRGAON MUN UP MAR SC,municipal,3-Co-educational,"3rd floor,Vidya Bhavan, Sitaram Poddar Marg,Fanaswadi,Mumbai 400002",1,7,D,18.950918,72.825938,Mumbai Municipal Primary and Secondary Schools Map.kml,1062,www.education.maharashtra.gov.in/saral/27221200405,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.825938 18.950918 0),D,C,C,ward_mismatch
SCH_02228,SANT GADGE MAHARAJ CHOWK MUN.L.P. URDU SCHOOL,municipal,3-Co-educational,JACOB CIRCLE SAAT RASTA,0,6,E,18.985564,72.82773,Mumbai Municipal Primary and Secondary Schools Map.kml,1117,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.82773 18.985564 0),E,GS,GS,ward_mismatch
