school_id,school_name,school_category,school_type,address,class_from,class_to,ward_code_source,latitude,longitude,source_file,source_id,website,source,verification_status,coordinate_valid,geometry,ward_code_source_raw,gis_ward,urban_ward_code,validation_status
SCH_01104,ST AGNES HIGH SCHOOL,unaided,2-Girls,"Convent of Jesus and Mary, Clare Road Byculla, Mumbai 400008",1,4,E,18.970863,72.83032,Mumbai Unaided Schools Map.kml,701,stagneshighschool.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.83032 18.970863 0),E,E,E,match
SCH_01105,SEVENTH-DAY ADVENTIST ENGLISH HIGH SCHOOL,unaided,3-Co-educational,"11, Y.M.C.A Road, Mumbai Central, Behind Jagjivan Ram Hospital, Mumbai -400008",1,4,E,18.971455,72.824274,Mumbai Unaided Schools Map.kml,702,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.824274 18.971455 0),E,E,E,match
SCH_01106,THE SALVATION ARMY TUCKER ENG,unaided,3-Co-educational,"Jubilee hall compound sankli street madanpura ,Byculla",1,4,E,18.973226,72.827563,Mumbai Unaided Schools Map.kml,703,http://education.maharashtra.gov.in/saral/27221200571,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.827563 18.973226 0),E,E,E,match
SCH_01107,BARKAT ENGLISH HIGH SCHOOL,unaided,3-Co-educational,"ESJAY HOUSE 1ST FLOOR, 63,M A ROAD, AGRIPADA, MUMBAI",1,4,E,18.976418,72.827542,Mumbai Unaided Schools Map.kml,704,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.827542 18.976418 0),E,E,E,match
SCH_01108,SUSHANTHI PRIMARY SCHOOL,unaided,3-Co-educational,"GANESH HARI PARUNDEKAR MARG,BYCULLA STATION ROAD, BYCULLA WEST,MUMBAI 400 011",1,4,E,18.976242,72.830097,Mumbai Unaided Schools Map.kml,705,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.830097 18.976242 0),E,E,E,match
SCH_01109,ST. ANDREWS PRIMARY SCHOOL,unaided,3-Co-educational,3 MEGHRAJ SETHI MARG BYCULLA MUMBAI 08,1,4,E,18.973683,72.826689,Mumbai Unaided Schools Map.kml,706,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.826689 18.973683 0),E,E,E,match
SCH_01110,ST. IGNATIUS HIGH SCHOOL,unaided,3-Co-educational,"Jacob Circle, Mahalaxmi, Mumbai-400011",1,4,E,18.982653,72.828712,Mumbai Unaided Schools Map.kml,707,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.828712 18.982653 0),E,E,E,match
SCH_01111,KENIA AND ANCHOR ENGLISH SCHOOL,unaided,3-Co-educational,"74-C, OPP.VOLTAS HOUSE, DR. BABASAHEB AMBEDKAR ROAD, CHINCHPOKLI EAST, MUMBAI-400012",1,4,E,18.987116,72.834527,Mumbai Unaided Schools Map.kml,708,www.kvosjm.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.834527 18.987116 0),E,E,E,match
SCH_01112,SUFFAH ENGLISH SCHOOL,unaided,3-Co-educational,Plot no 7 3rd sant savta lane near balaji hospital mustufa bazar byculla east mumbai 27,1,8,E,18.976848,72.835682,Mumbai Unaided Schools Map.kml,709,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.835682 18.976848 0),E,E,E,match
SCH_01113,REGINA PACIS NIGHT SCHOOL,unaided,2-Girls,"Regina Pacis, Seth Motishah Raod, Opp Byculla Poilce station, Byculla 27",1,4,E,18.974126,72.835035,Mumbai Unaided Schools Map.kml,710,https://education.maharashtra.gov.in/saral27221200605,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.835035 18.974126 0),E,E,E,match
SCH_01114,RAJENDRA MUN MAR,municipal,3-Co-educational,"RAJENDRA NAGAR, BORIVALI EAST, MUMBAI-400066",1,7,RC,19.220231,72.857565,Mumbai Municipal Primary and Secondary Schools Map.kml,1,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857565 19.220231 0),RC,RC,RC,match
SCH_01115,MAGTHANE MUN MAR NO. 1,municipal,3-Co-educational,MAGATHANE TATA POWER BORIVLI EAST,1,7,RC,19.219523,72.867363,Mumbai Municipal Primary and Secondary Schools Map.kml,2,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.867363 19.219523 0),RC,RC,RC,match
SCH_01116,MAGTHANE MUN MAR NO. 2,municipal,3-Co-educational,Magathane Mun.Marathi School No.2 Tata Power,1,8,RC,19.21955,72.86731,Mumbai Municipal Primary and Secondary Schools Map.kml,3,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.86731 19.21955 0),RC,RC,RC,match
SCH_01117,RAJENDRA MUN HIN,municipal,3-Co-educational,"RAJENDRA NAGAR DATTAPADHA ROAD BORIVALI EAST, MUMBAI 400066",1,7,RC,19.220032,72.857767,Mumbai Municipal Primary and Secondary Schools Map.kml,4,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857767 19.220032 0),RC,RC,RC,match
SCH_01118,CARTER ROAD UP MUN TEL,municipal,3-Co-educational,"Rajendra Nagar, Borivali east, Mumbai-400066",1,7,RC,19.220205,72.857385,Mumbai Municipal Primary and Secondary Schools Map.kml,5,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857385 19.220205 0),RC,RC,RC,match
SCH_01119,DUTTAPADA MUN UP MARATHI,municipal,3-Co-educational,"DUTTAPADA M.N.P.MARATHI SCHOOL,BORIVALI WEST,400066",1,7,RC,19.223668,72.860397,Mumbai Municipal Primary and Secondary Schools Map.kml,6,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860397 19.223668 0),RC,RC,RC,match
SCH_01120,DUTTAPADA MUN UP HINDI,municipal,3-Co-educational,"DATTAPADA SCHOOL CAMPUS, DATTAPADA ROAD, BORIVALI EAST , MUMBAI 400066.",1,8,RC,19.223825,72.860553,Mumbai Municipal Primary and Secondary Schools Map.kml,7,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860553 19.223825 0),RC,RC,RC,match
SCH_01121,KASTURBA X RD MUN UP HIN NO. 2,municipal,3-Co-educational,"Carter Road No. 2, Boribali east, Mumbai",1,8,RC,19.227374,72.859431,Mumbai Municipal Primary and Secondary Schools Map.kml,8,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.859431 19.227374 0),RC,RC,RC,match
SCH_01122,KASTURBA X RD NO 2 UP MNP URDU,municipal,3-Co-educational,MUMBAI MHANAGER PALIKA,1,8,RC,19.225734,72.858748,Mumbai Municipal Primary and Secondary Schools Map.kml,9,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.858748 19.225734 0),RC,RC,RC,match
SCH_01123,DUTTAPADA MUN GUJ,municipal,3-Co-educational,MUMBAI MHAANAGER PALIKA,1,7,RC,19.223642,72.860478,Mumbai Municipal Primary and Secondary Schools Map.kml,10,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860478 19.223642 0),RC,RC,RC,match
SCH_01124,NEW SEC. KASTURBA X RD NO.2 URDU,municipal,3-Co-educational,Kasturba cross road no.2 borivali east.,9,10,RC,19.227152,72.859414,Mumbai Municipal Primary and Secondary Schools Map.kml,11,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.859414 19.227152 0),RC,RC,RC,match
SCH_01125,SWAMI VIVEKANAND KAJUPADA MARATHI,municipal,3-Co-educational,"Ganesh Chouk ,Kajupada ,Borivali East Mumbai 400066",1,7,RC,19.236357,72.869725,Mumbai Municipal Primary and Secondary Schools Map.kml,12,www.maharastraeducation.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.869725 19.236357 0),RC,RC,RC,match
SCH_01126,SWAMIA VIVEKANAND HINDI,municipal,3-Co-educational,Ganesh chauk Jagardev compound Kajupada Borivali East,1,7,RC,19.23636,72.87,Mumbai Municipal Primary and Secondary Schools Map.kml,13,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.87 19.23636 0),RC,RC,RC,match
SCH_01127,POISAR MUN URDU,municipal,3-Co-educational,MUMBAI MHANAGER PALIKA,1,5,RC,19.211249,72.861333,Mumbai Municipal Primary and Secondary Schools Map.kml,14,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.861333 19.211249 0),RC,RS,RS,ward_mismatch
SCH_01128,SHETH LALJI GUJ,municipal,3-Co-educational,shimpvali road borvaliwest,1,4,RC,19.126503,72.919288,Mumbai Municipal Primary and Secondary Schools Map.kml,15,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.919288 19.126503 0),RC,S,S,ward_mismatch
SCH_01129,POYASAR SCHOOL MAR2,municipal,3-Co-educational,"90 Ft road, Thakur complex, godown building.",1,8,RC,19.213242,72.860899,Mumbai Municipal Primary and Secondary Schools Map.kml,16,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860899 19.213242 0),RC,RC,RC,match
SCH_01130,POYASAR SCHOOL HINDI 1,municipal,3-Co-educational,Sumernagar Jain Temple Opposite Swami Vivekanand Garden Borivali West Mumbai 400092,1,8,RC,19.215544,72.851886,Mumbai Municipal Primary and Secondary Schools Map.kml,17,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.851886 19.215544 0),RC,RC,RC,match
SCH_01131,POYSAR MNP HINDI 2,municipal,3-Co-educational,POISAR BORIVALI WEST,1,8,RC,19.215617,72.852002,Mumbai Municipal Primary and Secondary Schools Map.kml,18,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.852002 19.215617 0),RC,RC,RC,match
SCH_01132,POYASAR SCHOOL HINDI 3,municipal,3-Co-educational,"90 FEET ROAD,KANDIVALI EAST",1,8,RC,19.215444,72.851921,Mumbai Municipal Primary and Secondary Schools Map.kml,19,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.851921 19.215444 0),RC,RC,RC,match
SCH_01133,LALJI TRIKAMJI MNP HINDI,municipal,3-Co-educational,"Near Shimpoli borivali west, mumbai suburban",1,7,RC,19.223436,72.853663,Mumbai Municipal Primary and Secondary Schools Map.kml,20,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853663 19.223436 0),RC,RC,RC,match
SCH_01134,POYASAR MUN TAMIL,municipal,3-Co-educational,BORIVALI RAJENDRA NAGAR,1,8,RC,19.219881,72.857642,Mumbai Municipal Primary and Secondary Schools Map.kml,21,education.maharashtra.gov.in/saral/27220100158,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857642 19.219881 0),RC,RC,RC,match
SCH_01135,BORIVALI MADHYMIC RAJADA NAGER,municipal,3-Co-educational,Ummeda ashram road borivali west,5,10,RC,19.22388,72.855583,Mumbai Municipal Primary and Secondary Schools Map.kml,22,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.855583 19.22388 0),RC,RC,RC,match
SCH_01136,CHARKOP SEC MAR,municipal,3-Co-educational,"charkop sec4 bmc marathi school,kandivali west,Mumbai 400067",1,7,RC,19.22086,72.831687,Mumbai Municipal Primary and Secondary Schools Map.kml,23,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.831687 19.22086 0),RC,RC,RC,match
SCH_01137,SHIMPAVALI MUN MAR,municipal,3-Co-educational,BORIVALI MUMBAI 400092,1,7,RC,19.221798,72.844671,Mumbai Municipal Primary and Secondary Schools Map.kml,24,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844671 19.221798 0),RC,RC,RC,match
SCH_01138,MHB HINDI SCHOOL,municipal,3-Co-educational,BORIVALI LT ROADBABHAI NAKA,1,5,RC,19.228205,72.847725,Mumbai Municipal Primary and Secondary Schools Map.kml,25,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847725 19.228205 0),RC,RC,RC,match
SCH_01139,BABHAI UP MAR,municipal,3-Co-educational,"BABHAI NAKA, L.T. ROAD, BORIVALI WEST",1,7,RC,19.228454,72.847686,Mumbai Municipal Primary and Secondary Schools Map.kml,26,www.education.maharashtra.gov.in/saral/27220100184,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847686 19.228454 0),RC,RC,RC,match
SCH_01140,GORAI GAON MUN MAR,municipal,3-Co-educational,"GORAI GAON,BORIVALI WEST,MUMBAI 400092",1,8,RC,19.240457,72.783754,Mumbai Municipal Primary and Secondary Schools Map.kml,27,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.783754 19.240457 0),RC,RC,RC,match
SCH_01141,SODAWALA MUN MAR,municipal,3-Co-educational,Ramdas sutrale marag we,1,7,RC,19.233247,72.853455,Mumbai Municipal Primary and Secondary Schools Map.kml,28,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853455 19.233247 0),RC,RC,RC,match
SCH_01142,SODAWALA MUN HINDI 1,municipal,3-Co-educational,"RAMDAS SUTRALE MARG,BORIVALIWEST",0,7,RC,19.232985,72.85342,Mumbai Municipal Primary and Secondary Schools Map.kml,29,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.85342 19.232985 0),RC,RC,RC,match
SCH_01143,SODAWALA MUN HINDI 2,municipal,3-Co-educational,Sodawala lane Ramdas sutrale Marg Borivali w,1,7,RC,19.233444,72.853661,Mumbai Municipal Primary and Secondary Schools Map.kml,30,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853661 19.233444 0),RC,RC,RC,match
SCH_01144,SODAWAL MUN GUJ,municipal,3-Co-educational,Ramdas sutral marg.Borivali west,1,7,RC,19.233444,72.853661,Mumbai Municipal Primary and Secondary Schools Map.kml,31,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853661 19.233444 0),RC,RC,RC,match
SCH_01145,SODAWALA MUN ENG,municipal,3-Co-educational,RAMDAS SUTRALE MARG BORIVALI WEST,1,8,RC,19.2331,72.854049,Mumbai Municipal Primary and Secondary Schools Map.kml,32,www.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.854049 19.2331 0),RC,RC,RC,match
SCH_01146,SODAWALA MUN KAN,municipal,3-Co-educational,radas sutrale marg bovivali west 400092,1,8,RC,19.233163,72.853503,Mumbai Municipal Primary and Secondary Schools Map.kml,33,www.education.maharashtra.gov.in/saral/27220100199,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853503 19.233163 0),RC,RC,RC,match
SCH_01147,SODAWALA MUN TELGU,municipal,3-Co-educational,"Ramdas sutrale marg, Borivali West",0,8,RC,19.232898,72.853392,Mumbai Municipal Primary and Secondary Schools Map.kml,34,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853392 19.232898 0),RC,RC,RC,match
SCH_01148,EAKSAR TALEPKHADI MAR,municipal,3-Co-educational,"BORVALI WEST, MUMBAI",1,8,RC,19.237852,72.845536,Mumbai Municipal Primary and Secondary Schools Map.kml,35,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.845536 19.237852 0),RC,RC,RC,match
SCH_01149,EKSAR TALEPAKHADI MUN HINDI,municipal,3-Co-educational,"EKSAR VILLAGE, EKSAR ROAD BORIVALI WEST",1,8,RC,19.237804,72.845563,Mumbai Municipal Primary and Secondary Schools Map.kml,36,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.845563 19.237804 0),RC,RC,RC,match
SCH_01150,EKSAR TALEPAKHADI MUN URDU,municipal,3-Co-educational,Opp Eksar Talao Eksar Road Borivali W,1,8,RC,19.237855,72.845535,Mumbai Municipal Primary and Secondary Schools Map.kml,37,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.845535 19.237855 0),RC,RC,RC,match
SCH_01151,EKSAR TALEPAKHADI MUN ENG,municipal,3-Co-educational,"EKSAR ROAD,BORIVALI W,MUMBAI400092",1,8,RC,19.23787,72.845544,Mumbai Municipal Primary and Secondary Schools Map.kml,38,udiseplus.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.845544 19.23787 0),RC,RC,RC,match
SCH_01152,SODAWALA MUNICIPAL MR SCHOOL,municipal,3-Co-educational,Sodawala laneBorivaliWest,1,7,RC,19.23329,72.85376,Mumbai Municipal Primary and Secondary Schools Map.kml,39,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.85376 19.23329 0),RC,RC,RC,match
SCH_01153,SODAWALA LANE MUN ENG SECONDARY,municipal,3-Co-educational,"Ramdas sutrale Marg, near prabodhankar thackrey hall, Borivali west, Mumbai 400092",9,10,RC,19.22492,72.85233,Mumbai Municipal Primary and Secondary Schools Map.kml,40,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.85233 19.22492 0),RC,RC,RC,match
SCH_01154,LALJI TRIKAMJI MPS ENGLISH,municipal,3-Co-educational,neerborvalieastmumbai,1,3,RC,19.233917,72.853835,Mumbai Municipal Primary and Secondary Schools Map.kml,41,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.853835 19.233917 0),RC,RC,RC,match
SCH_01155,ASHOKWAN MUN,municipal,3-Co-educational,Ashokvan Dahisar-E Mumbai400068,1,8,RN,19.240969,72.867116,Mumbai Municipal Primary and Secondary Schools Map.kml,42,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.867116 19.240969 0),RN,RN,RN,match
SCH_01156,DAHISAR E MARATHA URDU,municipal,3-Co-educational,marathacolanydahisarmumbai,1,5,RN,19.25204,72.861539,Mumbai Municipal Primary and Secondary Schools Map.kml,43,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.861539 19.25204 0),RN,RN,RN,match
SCH_01157,BARUCHA MUN GUJRATI,municipal,3-Co-educational,Harish shankier Joshi marg,1,4,RN,19.249961,72.860392,Mumbai Municipal Primary and Secondary Schools Map.kml,44,www.education.maharashtra.gov.in/saral/27220100337,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860392 19.249961 0),RN,RN,RN,match
SCH_01158,BHARUCHA ROAD MUN LPMAR 2,municipal,3-Co-educational,"Harishankar Joshi Marg, Dahisar East",1,8,RN,19.250295,72.86026,Mumbai Municipal Primary and Secondary Schools Map.kml,45,www.education.maharshtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.86026 19.250295 0),RN,RN,RN,match
SCH_01159,BHARUCHA ROAD HINDI 1,municipal,3-Co-educational,BHARUCHA HINDI 1 DAHISAR EAST,1,8,RN,19.249934,72.860377,Mumbai Municipal Primary and Secondary Schools Map.kml,46,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860377 19.249934 0),RN,RN,RN,match
SCH_01160,BHARUCHA ROAD HINDI 2,municipal,3-Co-educational,HARISHANKAR JOSHI MARG.DAHISAR EAST MUM.68,1,8,RN,19.250243,72.860339,Mumbai Municipal Primary and Secondary Schools Map.kml,47,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.860339 19.250243 0),RN,RN,RN,match
SCH_01161,KETKI PADA MUN HINDI SCHOOL,municipal,3-Co-educational,KETAKIPADA HINDI SCHOOL DAHISAR EAST MUMBAI 68,1,7,RN,19.25495,72.874805,Mumbai Municipal Primary and Secondary Schools Map.kml,48,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.874805 19.25495 0),RN,RN,RN,match
SCH_01162,ANAND NAGAR MUN ENG,municipal,3-Co-educational,"Anana Nagar Mun. school, Opp. Jarimari Garden, C.S. Road Dahisar East",1,8,RN,19.254642,72.864781,Mumbai Municipal Primary and Secondary Schools Map.kml,49,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.864781 19.254642 0),RN,RN,RN,match
SCH_01163,DHARKHADI MUN KANNAD,municipal,3-Co-educational,ANANDNAGAR NEAR JARIMARI GARDEN DAHISAR EAST,1,7,RN,19.254624,72.865015,Mumbai Municipal Primary and Secondary Schools Map.kml,50,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.865015 19.254624 0),RN,RN,RN,match
SCH_01164,KETAKIPADA MAR MUN,municipal,3-Co-educational,KETAKIPADA BMC PRIMARY MARATHI SCHOOL DAHISAR EAST,1,8,RN,19.255213,72.874875,Mumbai Municipal Primary and Secondary Schools Map.kml,51,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.874875 19.255213 0),RN,RN,RN,match
SCH_01165,SAKHARAM TARE MARG UP,municipal,3-Co-educational,"L.T.Marg ,Near Vitthal Mandir Dahisar Mumbai.4000068",1,8,RN,19.254475,72.857007,Mumbai Municipal Primary and Secondary Schools Map.kml,52,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857007 19.254475 0),RN,RN,RN,match
SCH_01166,SAKHARAM TARE MARG MUN MARATHI NO. 2,municipal,3-Co-educational,sakaramdahisarwestmumbai,1,7,RN,19.254501,72.857201,Mumbai Municipal Primary and Secondary Schools Map.kml,53,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857201 19.254501 0),RN,RN,RN,match
SCH_01167,SAKHARAM TARE MARG MNP HINDI 1,municipal,3-Co-educational,SAKHARAM TARE MARG HINDI NO.1 NEAR VITTHAL MANDIR DAHISAR WEST,1,7,RN,19.253754,72.857201,Mumbai Municipal Primary and Secondary Schools Map.kml,54,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857201 19.253754 0),RN,RN,RN,match
SCH_01168,SAKHARAM TARE MARG UP HINDI 2,municipal,3-Co-educational,"SAKHARAM TARE HINDI NO.2 DAHISAR WEST,MUMBAI 400068",1,8,RN,19.254597,72.857202,Mumbai Municipal Primary and Secondary Schools Map.kml,55,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857202 19.254597 0),RN,RN,RN,match
SCH_01169,DAHISAR E AMBAWADI UP MNP HIND,municipal,3-Co-educational,S.V.road Ambawadi Dahisar East,1,8,RN,19.240348,72.859338,Mumbai Municipal Primary and Secondary Schools Map.kml,56,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.859338 19.240348 0),RN,RN,RN,match
SCH_01170,SAKHARAM TARE MARG MNP GUJ,municipal,3-Co-educational,sakaramtaredahisarwest,1,7,RN,19.254472,72.857428,Mumbai Municipal Primary and Secondary Schools Map.kml,57,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.857428 19.254472 0),RN,RN,RN,match
SCH_01171,RANCHHODDAS MUN GUJRATI UP SCHOOL,municipal,3-Co-educational,RANCHHODDAS MARG DAHISAR PHATAK DAHISAR WEST,1,8,RN,19.246677,72.858305,Mumbai Municipal Primary and Secondary Schools Map.kml,58,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.858305 19.246677 0),RN,RN,RN,match
SCH_01172,SAKHARAM TARE MARG MUN ENG,municipal,3-Co-educational,"TARE EPS, L.T ROAD, NEAR VITTHAL MANDIR",1,8,RN,19.254167,72.85706,Mumbai Municipal Primary and Secondary Schools Map.kml,59,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.85706 19.254167 0),RN,RN,RN,match
SCH_01173,KANDARPADA MUN MAR,municipal,3-Co-educational,Kandarpada vamanrao bhoir marg Dahisar West Mumbai 68,1,7,RN,19.257018,72.854323,Mumbai Municipal Primary and Secondary Schools Map.kml,60,www.education.maharashtra.gov.in/saral/27220900385,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.854323 19.257018 0),RN,RN,RN,match
SCH_01174,MALAD KANAYA MUN MAR,municipal,3-Co-educational,Malad Kanay BMC Marathi school himashu road somwar bazar Malad west Mumbai,1,8,PN,19.182604,72.843777,Mumbai Municipal Primary and Secondary Schools Map.kml,61,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843777 19.182604 0),PN1WARD,PN,PN,match
SCH_01175,MALAD MUNCIPAL SECONDARY SCHOOL HINDI,municipal,3-Co-educational,Nemani Plot SV Road Malad West,8,10,PN,19.182235,72.847168,Mumbai Municipal Primary and Secondary Schools Map.kml,62,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847168 19.182235 0),PN1WARD,PN,PN,match
SCH_01176,LIBERTY GARDEN MUN TAMIL SCHOOL,municipal,3-Co-educational,"NAMANI PLOT, S.V.ROAD, MALAD WEST",1,8,PN,19.188707,72.841082,Mumbai Municipal Primary and Secondary Schools Map.kml,63,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.841082 19.188707 0),PN1WARD,PN,PN,match
SCH_01177,LIBERTY GARDEN MUN ENGLISH U.P SCHOOL MALAD (W),municipal,3-Co-educational,"NEMANI PLOT, MALAD MUNICIPAL SECONDARY SCHOOL SV ROAD MALAD WEST MUMBAI 400064",1,8,PN,19.18872,72.841086,Mumbai Municipal Primary and Secondary Schools Map.kml,64,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.841086 19.18872 0),PN1WARD,PN,PN,match
SCH_01178,CHICHAVLI MUN MAR UP,municipal,3-Co-educational,chinchavli bunder road malad west,1,7,PN,19.179426,72.842163,Mumbai Municipal Primary and Secondary Schools Map.kml,65,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842163 19.179426 0),PN1WARD,PN,PN,match
SCH_01179,LIBERTY GARDEN UP HINDI,municipal,3-Co-educational,nemani secondary school sv road malad west,1,7,PN,19.188734,72.84109,Mumbai Municipal Primary and Secondary Schools Map.kml,66,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84109 19.188734 0),PN1WARD,PN,PN,match
SCH_01180,CHINCHWALI MUN.HINDI SCHOOL MALAD(WEST),municipal,3-Co-educational,CHINCHAWALI BMC HINDI SCHOOL MALAD W NEAR TO BANSI VADA PAV MALAD W MUMBAI 64,1,8,PN,19.179088,72.842164,Mumbai Municipal Primary and Secondary Schools Map.kml,67,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842164 19.179088 0),PN1WARD,PS,PS,ward_mismatch
SCH_01181,CHINCHAVALI MUN UP TAMIL,municipal,3-Co-educational,chinchavli bunder road .Malad west,1,7,PN,19.17937,72.842026,Mumbai Municipal Primary and Secondary Schools Map.kml,68,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842026 19.17937 0),PN1WARD,PN,PN,match
SCH_01182,CHINCHAVALI ENGLISH MUMBAI PUBLIC SCHOOL,municipal,3-Co-educational,"Opp bansi vadapav , chincholi bunder rd, Malad West",1,10,PN,19.179316,72.841978,Mumbai Municipal Primary and Secondary Schools Map.kml,69,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.841978 19.179316 0),PN1WARD,PN,PN,match
SCH_01183,M.H BOARD MARATHI NO-1,municipal,3-Co-educational,"Gate no 7, Malwani, Malad W",1,8,PN,19.186356,72.819548,Mumbai Municipal Primary and Secondary Schools Map.kml,70,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.819548 19.186356 0),PN1WARD,PN,PN,match
SCH_01184,MH BOARD MUN MAR 2,municipal,3-Co-educational,"MALAVANI GATE NO.7 ,MALAD WEST",1,8,PN,19.186549,72.819643,Mumbai Municipal Primary and Secondary Schools Map.kml,71,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.819643 19.186549 0),PN1WARD,PN,PN,match
SCH_01185,MH BOARD HINDI 1,municipal,3-Co-educational,Gate no 7 Gaikwadnagar malwani malad west,0,7,PN,19.185058,72.819663,Mumbai Municipal Primary and Secondary Schools Map.kml,72,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.819663 19.185058 0),PN1WARD,PN,PN,match
SCH_01186,MHB MUN UP HINDI 2,municipal,3-Co-educational,gaikwadnager gate no 8 malvani malad west,1,8,PN,19.182233,72.815616,Mumbai Municipal Primary and Secondary Schools Map.kml,73,educatiomaharashtra27220200138.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.815616 19.182233 0),PN1WARD,PN,PN,match
SCH_01187,M.H BOARD MUN. HINDI SCHOOL NO -3,municipal,3-Co-educational,gate no 7 malwani malad west,1,7,PN,19.185081,72.819693,Mumbai Municipal Primary and Secondary Schools Map.kml,74,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.819693 19.185081 0),PN1WARD,PN,PN,match
