pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
6166554,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4821603,2,9,1,1,2,1,2,0,10,0,0,1,1,2,0,0
3856068,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4009258,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3722598,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1096492,2,9,2,1,2,1,2,0,4,0,0,1,3,4,0,0
5697722,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4743597,0,9,2,2,2,2,2,0,4,0,0,9,1,0,279605,0
5297163,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5221668,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8581257,0,9,2,2,2,2,2,0,2,0,2,9,2,0,0,0
8553452,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2787336,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
2385992,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4569810,2,9,2,2,2,2,2,0,2,0,0,1,1,0,0,0
3899124,2,9,2,1,2,1,2,1,1,0,0,1,1,9,0,0
9117703,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9112417,0,9,2,2,2,2,2,0,3,1,0,9,2,0,0,0
7676919,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4927720,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3295282,2,9,2,1,2,1,2,2,2,1,0,1,1,0,0,0
1856162,0,9,2,2,2,2,2,2,2,0,0,9,1,4,0,0
4236441,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9073452,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7637415,0,9,2,2,2,2,2,0,2,0,0,1,3,2,0,0
6254621,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3071187,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3357145,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8762586,0,9,2,2,2,1,1,0,0,0,0,1,1,0,0,0
1737376,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5315682,2,9,1,1,2,1,2,1,1,0,0,1,3,3,0,0
1839595,2,9,1,1,2,1,2,4,4,0,0,1,1,0,0,0
7850622,0,9,2,2,2,2,2,0,6,0,1,9,2,0,0,0
8047115,2,9,1,2,2,2,2,1,3,0,0,1,1,0,0,0
9150873,0,9,1,2,2,2,2,2,1,0,0,1,3,2,0,0
9684073,0,9,2,2,2,2,2,0,0,0,0,1,3,4,0,0
1819128,0,9,2,2,2,2,2,1,5,3,1,1,1,2,0,0
1522422,2,9,1,1,2,1,2,0,2,0,0,1,1,4,0,0
9585040,2,9,2,2,2,1,2,0,1,0,0,1,1,6,0,0
8209970,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6245159,2,9,2,1,2,1,2,0,2,0,0,1,1,5,0,0
9670297,2,9,1,1,1,1,1,0,6,0,0,1,1,0,0,0
4208505,0,9,2,2,2,2,2,0,1,0,0,9,1,0,0,0
3570897,2,9,2,2,2,2,2,0,0,0,0,1,1,3,149535,148524
4313568,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
3630880,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3003994,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9638556,0,9,2,2,2,2,2,0,0,0,0,9,1,3,12063838,12063838
1583537,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6777886,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7223690,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
3564666,2,9,2,1,2,1,2,0,0,0,0,1,1,8,0,0
5599345,2,9,2,1,1,1,1,0,0,0,0,1,1,0,0,0
2861465,2,9,1,2,2,1,2,0,0,0,0,1,1,0,0,0
6337114,0,9,2,2,2,2,2,1,1,0,2,1,1,0,0,0
9214445,0,9,2,2,2,2,2,1,1,1,0,1,1,4,23482,23482
7714723,2,9,2,2,2,1,2,0,2,0,0,1,1,2,0,0
2601939,2,9,1,1,2,1,2,0,5,4,1,1,1,4,0,0
7727923,2,9,2,1,2,1,2,1,1,2,0,1,1,4,0,0
1184131,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2911938,2,9,1,1,2,1,2,0,3,1,1,1,1,0,0,0
5686099,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3884314,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1847084,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4050913,2,9,2,1,2,1,2,0,2,1,0,1,1,0,0,0
4971573,0,9,2,2,2,2,2,0,2,1,0,1,1,0,0,0
6945235,0,9,2,2,2,1,2,0,2,2,0,1,1,0,0,0
4098885,2,9,1,1,2,1,2,1,6,0,0,1,1,0,0,0
2514902,2,9,1,1,2,1,2,0,25,2,0,1,1,0,0,0
2157656,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2987917,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8194322,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1193571,0,9,2,2,2,2,1,2,0,0,0,1,1,10,0,0
9442460,2,9,2,1,2,1,2,1,1,1,1,1,1,4,0,0
2217558,2,9,2,2,2,1,2,2,1,1,1,1,1,0,153778,0
5451065,2,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
5572683,2,9,1,1,2,1,2,0,0,0,0,1,2,0,0,0
9275426,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8765406,2,9,2,1,2,1,2,0,0,0,0,1,3,0,116067,116000
5903304,2,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
4263471,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9617352,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5894566,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7247807,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9114561,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9394125,2,9,1,1,2,1,2,0,3,0,0,1,1,0,0,0
4021759,2,9,2,1,2,1,2,0,2,0,0,1,3,1,0,0
5686250,2,9,2,1,2,1,2,0,3,0,0,1,3,4,0,0
8854053,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2882841,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4586857,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7213395,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2344040,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6809792,0,9,2,2,2,1,2,4,2,2,0,1,1,4,0,0
9377890,0,9,2,2,2,2,2,0,3,0,0,9,1,0,0,0
6832494,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3971080,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6977125,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6098735,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7143909,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5731643,2,9,2,1,2,1,2,1,3,0,0,1,1,1,0,0
4832234,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3566061,2,9,2,1,2,1,2,1,4,0,0,1,1,0,0,0
9165340,2,9,2,1,2,1,2,0,4,0,0,1,1,0,0,0
8697773,2,9,2,1,2,1,2,6,2,2,0,1,1,0,0,0
8865147,2,9,1,2,2,1,1,2,2,2,0,1,1,2,0,0
2761995,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
5150527,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6584881,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9996501,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6258826,2,9,2,1,2,1,2,0,3,0,0,1,1,2,83941,83941
5888475,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3069578,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5628847,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8301164,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8868477,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
7697088,2,9,1,1,2,1,2,0,5,0,0,1,3,0,0,0
5051153,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6645380,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5047220,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8696260,2,9,1,2,2,1,2,0,3,0,0,1,1,0,0,0
2970073,0,9,2,2,2,2,2,0,3,0,0,9,2,0,0,0
2813322,2,9,1,2,2,1,1,0,2,0,0,1,1,0,0,0
1176426,2,9,2,1,2,1,2,1,2,2,1,1,3,2,0,0
7293104,2,9,2,2,2,2,2,0,1,0,0,1,2,2,0,0
9269755,2,9,2,1,2,1,2,2,10,0,0,1,1,3,0,0
6476622,0,9,2,2,2,2,2,0,2,2,0,1,3,3,0,0
1900004,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6845229,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8368143,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5024839,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6678724,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9214933,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1063899,2,9,2,1,2,1,2,1,10,1,0,1,1,0,0,0
6498393,2,9,2,1,2,1,2,1,1,0,0,1,2,0,194324,194324
4383701,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2537256,2,9,2,1,2,1,2,3,8,0,0,1,1,4,267552,267552
9213791,2,9,2,2,2,1,2,1,2,0,0,1,1,2,0,0
8990373,2,9,2,1,2,1,2,0,4,0,0,1,1,0,0,0
1764494,2,9,1,2,2,1,2,0,3,0,0,1,1,0,0,0
5325726,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9460378,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7008206,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7947893,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
9106318,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5203622,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
5915223,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2473111,0,9,2,2,2,2,2,0,2,0,0,1,1,0,0,0
3345959,2,9,2,1,2,1,2,0,8,0,0,1,1,4,0,0
6007645,2,9,1,2,2,1,2,0,2,0,0,1,1,4,0,0
9616237,2,9,2,1,2,1,2,0,2,0,0,1,1,10,56998,56998
8116734,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3755665,2,9,1,2,2,1,2,0,0,0,0,1,1,0,0,0
8117082,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
9127132,0,9,2,2,2,1,2,0,5,6,0,1,1,4,0,0
9552835,2,9,2,1,2,1,2,0,4,0,0,1,1,5,0,0
5621963,2,9,2,1,2,1,2,0,3,0,0,1,3,4,0,0
9549533,2,9,2,1,2,1,2,3,2,1,0,1,1,0,0,0
5827676,2,9,2,1,2,1,2,2,2,0,0,1,1,4,281605,281605
4040243,2,9,2,1,2,1,2,1,2,1,0,1,1,3,0,0
3543806,2,9,2,1,2,1,2,0,3,1,0,1,1,0,0,0
7068397,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9036515,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6417929,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5532239,2,9,1,1,2,1,2,0,1,0,0,1,1,4,0,0
8055773,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7056210,2,9,2,1,2,1,2,0,5,2,1,1,1,2,0,0
8207156,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1113512,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6887353,2,9,2,1,2,1,2,0,4,2,2,1,1,0,0,0
6404036,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2594466,2,9,2,1,2,1,2,2,2,0,1,1,3,2,0,0
7929977,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5314665,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6752063,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7560651,2,9,2,1,2,1,2,0,1,0,0,1,1,0,0,0
3036454,2,9,2,1,2,1,2,1,1,0,0,1,1,3,0,0
6153138,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
1805516,0,9,2,2,2,2,2,0,2,1,0,1,1,1,0,0
4561491,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3083771,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7785674,2,9,2,2,2,1,2,0,2,0,0,1,3,0,293885,200000
6248402,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
1664751,2,9,2,2,2,1,2,1,1,1,1,1,1,7,0,0
4376148,2,9,2,1,2,1,2,0,2,2,0,1,1,2,0,0
6417217,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4077826,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5803126,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3049385,2,9,2,2,2,1,2,0,3,0,1,1,1,0,0,0
8242269,2,9,2,1,2,1,2,1,4,1,0,1,3,5,223372,223372
3024441,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6931904,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6796967,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7799462,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9279776,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4442343,2,9,2,1,2,1,2,3,2,0,0,1,1,2,111740,111740
8188760,2,9,2,2,2,2,2,0,3,0,0,1,1,0,0,0
6361446,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3351589,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8700444,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9081134,0,9,2,2,2,2,2,0,2,0,0,9,1,0,0,0
5540503,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3819231,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9669367,2,9,2,1,2,1,2,1,3,1,0,1,1,2,0,0
1025236,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2113001,2,9,1,1,2,1,2,0,0,0,0,1,1,0,0,0
7460595,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3811167,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8070344,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3095792,2,9,2,1,2,1,2,0,4,0,0,1,1,0,0,0
3019424,2,9,2,2,2,1,2,0,2,0,0,1,1,0,232666,0
7202385,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8169470,2,9,1,1,2,1,2,0,1,0,0,1,3,3,0,0
9790831,2,9,1,1,2,1,2,0,2,0,0,1,1,0,98221,98221
9708576,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4385810,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1658696,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6147892,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3365949,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1113689,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1672083,0,9,2,2,2,2,2,0,4,0,0,9,2,0,0,0
2943702,0,9,2,2,2,2,2,0,4,0,0,9,2,0,0,0
8696544,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4841447,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9666187,2,9,1,1,2,1,2,1,4,0,0,1,1,4,0,0
9601349,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2240578,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4985254,2,9,2,1,2,1,2,1,2,0,0,1,1,0,0,0
4786228,0,9,1,2,2,2,2,0,2,0,0,9,1,2,0,0
6086126,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9995317,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5050646,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8658752,2,9,2,2,2,2,2,0,10,0,0,1,1,0,530569,530569
9140268,0,9,2,2,2,2,2,0,4,0,0,9,2,0,0,0
9755207,0,9,2,2,2,1,1,0,0,0,0,1,1,0,0,0
8719166,2,9,1,1,2,1,2,1,1,0,0,1,1,4,0,0
6716575,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2050971,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8523323,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7197061,2,9,2,1,2,1,2,2,4,0,0,1,1,4,0,0
2095859,0,9,1,2,2,2,2,0,1,0,0,1,1,0,0,0
7029578,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
2247606,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4059822,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4129170,0,9,2,2,2,2,2,0,5,0,0,9,2,0,0,0
8238209,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7493460,1,9,2,2,2,2,2,2,2,2,2,1,1,4,0,0
4108519,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8838917,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3206542,0,9,1,2,2,2,2,1,4,2,0,1,1,4,0,0
6382777,2,9,1,1,2,1,2,1,3,0,0,1,1,4,0,0
8680339,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8448711,2,9,2,1,2,1,2,0,2,0,0,1,1,4,0,0
9414305,0,9,2,2,2,1,2,1,2,0,0,1,1,0,18604,18604
6688398,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
8370791,2,9,2,1,2,1,2,1,10,1,0,1,1,3,0,0
8202877,2,9,1,2,2,2,2,0,4,0,0,1,1,3,0,0
1826186,2,9,2,1,2,1,2,0,5,0,0,1,1,4,0,0
7462321,2,9,1,1,2,1,2,1,1,2,1,1,1,1,0,0
6173352,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1309262,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8272848,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7822067,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7831254,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3223989,2,9,2,1,2,1,2,0,4,1,0,1,1,0,0,0
3987748,2,9,1,2,2,2,2,1,0,0,0,1,1,3,0,0
9868281,2,9,1,1,2,1,2,2,3,1,1,1,1,4,0,0
1979402,2,9,2,1,2,1,2,0,5,0,0,1,1,0,79468,79468
3108434,2,9,1,1,2,1,2,0,7,2,0,1,1,0,0,0
2785385,0,9,2,2,2,2,2,0,0,0,0,1,3,0,0,0
9756694,2,9,2,2,2,1,2,0,8,0,0,1,1,0,104634,104634
4076202,2,9,1,1,2,1,2,1,2,0,0,1,1,5,0,0
9172179,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7838325,2,9,2,1,2,1,2,3,4,1,0,1,1,0,0,0
6230290,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3924898,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9612061,2,9,1,1,2,1,2,1,1,0,0,1,3,3,0,0
6307481,2,9,2,2,2,2,2,0,2,0,0,1,3,4,0,0
5570183,0,9,2,2,2,1,2,2,2,0,0,1,1,0,0,0
4254529,2,9,2,1,2,1,2,1,2,0,0,1,3,2,0,0
9475435,2,9,1,2,2,2,2,0,0,0,0,1,1,0,0,0
2176293,2,9,2,1,2,1,2,0,6,1,0,1,3,3,0,0
4022443,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7543211,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8106002,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6154054,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9539310,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5191026,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9690768,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4481232,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5084457,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3674031,2,9,2,1,2,1,2,0,2,0,0,1,3,0,0,0
6540353,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4308548,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8778286,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5972989,0,9,2,2,2,1,2,0,3,0,0,1,1,0,0,0
7258501,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9435876,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2746464,0,9,1,2,2,2,2,0,3,0,0,1,1,0,0,0
7334060,0,9,2,2,2,2,2,0,3,0,0,9,1,0,0,0
6887269,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1645486,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
4495333,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5950054,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3476742,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8585723,2,9,2,2,2,2,2,0,1,0,0,1,1,0,0,0
3385358,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4181556,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4104860,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6252092,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7613160,2,9,1,2,2,2,2,0,4,0,0,1,1,0,0,0
2949508,2,9,1,2,2,1,2,0,2,0,0,1,1,0,0,0
1939272,2,9,2,1,2,1,2,0,4,0,0,1,1,0,69040,62410
4814414,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
2046533,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3061718,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7550608,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4622935,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6414386,0,9,2,2,2,1,2,0,0,0,0,1,1,3,0,0
5639873,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5214652,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
1326613,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7577331,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5457613,2,9,2,1,2,1,2,2,2,1,1,1,3,5,0,0
4245593,0,9,2,2,2,2,2,0,0,0,0,9,1,10,0,0
5319265,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9818627,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3242046,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2913915,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3024598,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4323929,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
2919852,2,9,2,2,2,1,2,0,6,2,1,1,1,2,0,0
4879125,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6269214,2,9,2,2,2,2,2,0,1,0,0,1,1,2,52150,52150
2030957,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3715502,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6598236,2,9,1,1,2,1,2,4,4,4,2,1,1,6,0,0
8295182,2,9,1,2,2,1,2,0,7,0,0,1,3,0,0,0
8367436,0,9,2,2,2,1,2,1,1,0,0,1,1,3,1822,0
2526617,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8997739,0,9,1,2,2,2,2,0,2,0,0,9,2,0,0,0
2951298,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8766945,2,9,1,2,2,2,2,0,0,0,0,1,1,0,0,0
9270229,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6106815,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8835458,2,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
9556927,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8503855,2,9,1,2,2,2,2,0,1,0,0,1,1,6,0,0
6499643,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9047213,2,9,2,1,2,1,2,0,4,0,0,1,1,2,0,0
9383616,0,9,1,2,2,2,2,0,0,0,0,1,3,0,0,0
5349038,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5559888,2,9,2,1,2,1,2,0,3,0,0,1,1,4,0,0
4097501,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4994853,2,9,2,1,2,1,2,2,2,1,0,1,3,4,0,0
7518995,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1629960,2,9,1,2,2,1,2,0,2,1,0,1,1,0,0,0
2943363,0,9,2,2,2,2,2,0,3,0,0,9,1,0,0,0
6903048,0,9,1,2,2,1,1,0,2,1,0,1,1,0,0,0
5669893,2,9,1,2,2,1,2,0,12,5,2,1,1,0,0,0
6252075,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3977587,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9575202,2,9,1,1,2,1,2,1,3,1,0,1,1,3,0,0
6481002,2,9,2,1,2,1,2,0,4,1,0,1,1,0,0,0
7052951,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7743663,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4986357,0,9,2,2,2,1,2,2,3,0,0,1,1,6,0,0
7466476,0,9,2,2,2,2,2,2,2,1,0,1,1,2,0,0
2082418,0,9,1,2,2,2,2,1,4,1,0,9,1,0,0,0
6109586,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3711382,2,9,2,1,2,1,2,0,2,0,0,1,1,3,0,0
9411979,2,9,1,2,2,1,2,0,2,0,0,1,1,2,0,0
5133646,2,9,2,1,2,1,2,0,0,0,0,1,1,0,400000,400000
6377378,2,9,1,1,1,1,2,0,0,0,0,1,1,3,0,0
1358245,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4216796,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9092969,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9756804,2,9,1,1,2,1,2,0,0,0,0,1,1,0,0,0
2014705,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1800674,0,9,2,2,2,2,2,0,2,2,0,9,1,2,0,0
5505731,2,9,2,1,2,1,2,1,2,0,0,1,1,4,0,0
2370201,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2809616,2,9,1,1,2,1,2,0,2,0,0,1,1,9,0,0
7902989,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
